geoid,pct_bachelor_or_greater,pct_white,pct_black,pct_hispanic,pct_asian,pct_minority,median_household_income,median_home_value
06037900102,0.03906859591244473,0.44283646888567296,0.035967520239299056,0.5137481910274964,0.0,0.557163531114327,0.03395612160775274,0.054673814398176486
06037900103,0.04708611229917744,0.28432032301480487,0.09769001616200297,0.5595558546433378,0.045899736716656245,0.7156796769851953,0.08643605834749397,0.044925080477306055
06037900104,0.08360328207553301,0.273121387283237,0.15146201659128836,0.5602119460500964,0.012747027232981496,0.726878612716763,0.12809781785756347,0.04698537991419104
06037900201,0.14237299171796988,0.6427221172022685,0.005338880496080866,0.33648393194706994,0.0,0.35727788279773154,0.10882110469909316,0.08291499204523413
06037900300,0.12213416566206921,0.32816118573413616,0.17372059356474115,0.4055118110236221,0.0908915788088515,0.6718388142658638,0.12969614886350256,0.07351801656480747
06037900501,0.08554201812644108,0.21838544097060195,0.3161211846685814,0.4650801057707264,0.01252241923963517,0.7816145590293981,0.11144993859044029,0.058291901214169634
06037900504,0.1679875086167152,0.2469018112488084,0.21269509514939514,0.48792500794407373,0.055250068305114454,0.7530981887511916,0.20830879755034742,0.08974915603099896
06037900505,0.15452187300395562,0.26227069905800693,0.2817266622827307,0.4645513138324244,0.01607649125114871,0.7377293009419931,0.09518061140367111,0.06879440322170531
06037900506,0.17798077891605885,0.1868811881188119,0.40709536434815036,0.39913366336633666,0.023294743429286602,0.8131188118811881,0.11994212359304811,0.06954817130837054
06037900507,0.1365668843936811,0.27287705956907476,0.2677506085241103,0.4250950570342205,0.03996421382241109,0.7271229404309252,0.11072648350354157,0.057990393979503535
06037900508,0.14461270225681802,0.2899829254410928,0.20864539451280356,0.49601593625498014,0.009545939253890925,0.7100170745589071,0.1843927183404277,0.0896486536194436
06037900602,0.035218815090484835,0.2365819209039548,0.10471331820438268,0.6311793785310734,0.010265480155278844,0.7634180790960453,0.09102915692245571,0.016281893184026952
06037900605,0.08498118469383488,0.40569843671205247,0.15296336854898435,0.44351991931417045,0.008739933994649134,0.5943015632879476,0.12242374278647981,0.025628617458675923
06037900606,0.08233331615735039,0.18808551525342304,0.4580700472482731,0.38193610377131876,0.014503957475068672,0.811914484746577,0.08101014519575349,0.0476888967950786
06037900607,0.06454465896420167,0.24144538735286067,0.45429503119462766,0.33807829181494664,0.008264436760020652,0.7585546126471393,0.041985631845483457,0.04180950571908973
06037900608,0.10620081260943846,0.22923120247817516,0.2608729463914343,0.4908476485497043,0.045028194564523595,0.7707687975218248,0.14516210441307603,0.0676386254888186
06037900609,0.11885843561857129,0.19892857142857143,0.24611476389719067,0.5332142857142858,0.04173086894332201,0.8010714285714287,0.11600097582314046,0.04879442332218762
06037900701,0.15061141781342754,0.352900069881202,0.19894213310176048,0.37409736780805963,0.03828737704100776,0.6470999301187981,0.08750862257516363,0.055578336102174775
